"","topic","term","beta"
"3162",6,"place",0.0016495502135197
"3163",1,"plan",0.000142782664789552
"3164",2,"plan",0.00276784138501473
"3165",3,"plan",0.000364129782858219
"3166",4,"plan",8.61631457581899e-05
"3167",5,"plan",0.000471652576683438
"3168",6,"plan",0.000940266882974375
"3169",1,"plans",3.36754145676179e-05
"3170",2,"plans",0.0013461658118397
"3171",3,"plans",0.000172277168203399
"3172",4,"plans",0.00254599879461435
"3173",5,"plans",0.000419565674140698
"3174",6,"plans",0.000626290915914137
"3175",1,"play",2.3763753906633e-12
"3176",2,"play",2.34778867163358e-05
"3177",3,"play",0.00285243291367496
"3178",4,"play",7.80561671428326e-10
"3179",5,"play",0.000640136073257825
"3180",6,"play",1.78764825568781e-07
"3181",1,"played",5.92742194843741e-05
"3182",2,"played",0.000178295286380452
"3183",3,"played",0.0015607120137167
"3184",4,"played",7.7816855427151e-05
"3185",5,"played",7.10893409249419e-05
"3186",6,"played",0.000201816647430935
"3187",1,"playing",6.30999688285872e-11
"3188",2,"playing",8.68326690043892e-05
"3189",3,"playing",0.00144443951880846
"3190",4,"playing",1.34537328845002e-07
"3191",5,"playing",0.000119072748096983
"3192",6,"playing",9.1184622240056e-09
"3193",1,"point",0.000637644261981947
"3194",2,"point",0.00142289213830408
"3195",3,"point",0.003099721837612
"3196",4,"point",0.00050087154951886
"3197",5,"point",0.00075724903447973
"3198",6,"point",0.00022667342254386
"3199",1,"points",6.49321461305457e-06
"3200",2,"points",0.000406382394678166
"3201",3,"points",0.000872814956314875
"3202",4,"points",2.31732796262061e-06
"3203",5,"points",0.0021721901106354
"3204",6,"points",3.4051398764265e-07
"3205",1,"police",0.0519283607026152
"3206",2,"police",5.9579486994282e-12
"3207",3,"police",6.098523704752e-12
"3208",4,"police",7.41427554781841e-11
"3209",5,"police",2.66440775199974e-17
"3210",6,"police",3.37784370815787e-09
"3211",1,"policies",1.83523451823593e-05
"3212",2,"policies",0.00331811766123537
"3213",3,"policies",8.57662573634743e-10
"3214",4,"policies",0.000190729766698222
"3215",5,"policies",0.000867502291741485
"3216",6,"policies",1.26765599563513e-05
"3217",1,"policy",0.000149180949704077
"3218",2,"policy",0.00940700172866122
"3219",3,"policy",8.17879691689195e-09
"3220",4,"policy",0.00140951897896304
"3221",5,"policy",0.00103307906869865
"3222",6,"policy",4.16076068555719e-05
"3223",1,"political",3.81253058728875e-16
"3224",2,"political",0.00485936333502655
"3225",3,"political",0.000431630117562969
"3226",4,"political",0.00415918661302875
"3227",5,"political",0.00819419722020361
"3228",6,"political",0.000544777420313177
"3229",1,"politicians",3.06349506361494e-16
"3230",2,"politicians",0.000866994186472676
"3231",3,"politicians",2.17902964700986e-05
"3232",4,"politicians",0.000842386875306462
"3233",5,"politicians",0.00087540763126807
"3234",6,"politicians",0.000891743151475295
"3235",1,"politics",2.61695245758154e-14
"3236",2,"politics",0.000324984452989738
"3237",3,"politics",0.000679586955348536
"3238",4,"politics",4.64939713596262e-05
"3239",5,"politics",0.00392892382714114
"3240",6,"politics",0.000370248695399122
"3241",1,"position",1.05991205015982e-05
"3242",2,"position",0.00103243801832289
"3243",3,"position",0.000376430184500289
"3244",4,"position",0.00147713391244716
"3245",5,"position",0.000949939036930101
"3246",6,"position",4.19471641540336e-05
"3247",1,"possible",0.000864131115526832
"3248",2,"possible",0.00133943300636906
"3249",3,"possible",0.00100191870692814
"3250",4,"possible",0.00107358777786171
"3251",5,"possible",0.000794533209217688
"3252",6,"possible",9.92646546467605e-05
"3253",1,"post",0.000170647024779768
"3254",2,"post",0.000491399315079361
"3255",3,"post",0.000444841118206578
"3256",4,"post",0.000382373139120848
"3257",5,"post",0.00151624550216958
"3258",6,"post",0.00714556181234597
"3259",1,"posted",0.00063631455372592
"3260",2,"posted",6.42763292721923e-11
"3261",3,"posted",2.33992101280455e-05
"3262",4,"posted",0.000300628966936819
"3263",5,"posted",5.5325861688666e-06
"3264",6,"posted",0.00383849030421277
"3265",1,"potential",1.15644191907847e-05
"3266",2,"potential",0.000595080049470791
"3267",3,"potential",0.00048946785379259
"3268",4,"potential",0.00153068120379718
"3269",5,"potential",0.00125178520591822
"3270",6,"potential",0.000762445151817024
"3271",1,"power",4.20602202004988e-13
"3272",2,"power",0.00427726137760452
"3273",3,"power",0.00118943714177169
"3274",4,"power",0.00319986889135895
"3275",5,"power",0.0002582757546373
"3276",6,"power",8.60737337693131e-07
"3277",1,"powerful",1.5723952247399e-14
"3278",2,"powerful",0.000872614402092428
"3279",3,"powerful",0.000583979646206353
"3280",4,"powerful",0.000669857926246318
"3281",5,"powerful",0.000317385153356836
"3282",6,"powerful",3.20225511156471e-05
"3283",1,"president",2.58922070813846e-07
"3284",2,"president",0.01531726014861
"3285",3,"president",5.28023343697104e-06
"3286",4,"president",0.00303193932048533
"3287",5,"president",0.0215116800678738
"3288",6,"president",0.000739132790653609
"3289",1,"president's",2.92108076134325e-26
"3290",2,"president's",0.00123168030371687
"3291",3,"president's",1.23091673492324e-13
"3292",4,"president's",8.33811255706484e-05
"3293",5,"president's",0.00279734552884715
"3294",6,"president's",6.08520404097587e-14
"3295",1,"presidential",2.05483150391764e-18
"3296",2,"presidential",0.000314578312578013
"3297",3,"presidential",1.20960896197588e-08
"3298",4,"presidential",9.18493931724438e-05
"3299",5,"presidential",0.00458945316087335
"3300",6,"presidential",1.20573766778277e-05
"3301",1,"press",0.0032120092124865
"3302",2,"press",5.82785677671408e-05
"3303",3,"press",0.000160971367110468
"3304",4,"press",5.84405275141039e-05
"3305",5,"press",0.00245849601474351
"3306",6,"press",0.00612949198607666
"3307",1,"previous",0.000308573082100863
"3308",2,"previous",0.000583604960937519
"3309",3,"previous",0.000382273776285813
"3310",4,"previous",0.000913825053229088
"3311",5,"previous",0.000292370111385513
"3312",6,"previous",0.000613464546483047
"3313",1,"previously",0.00100063742871327
"3314",2,"previously",0.000259225220439627
"3315",3,"previously",3.10417275119984e-05
"3316",4,"previously",0.000970979661677512
"3317",5,"previously",0.000803415129832733
"3318",6,"previously",0.0010045967589205
"3319",1,"primary",9.00696155327301e-15
"3320",2,"primary",3.21085284681691e-12
"3321",3,"primary",7.39958748586756e-06
"3322",4,"primary",5.80304414579614e-13
"3323",5,"primary",0.0100282530040601
"3324",6,"primary",5.26913944549176e-11
"3325",1,"prison",0.00396333802009647
"3326",2,"prison",3.94970523370824e-06
"3327",3,"prison",0.00027278255016107
"3328",4,"prison",0.00130288840440268
"3329",5,"prison",9.93667010738985e-05
"3330",6,"prison",1.96765184542014e-06
"3331",1,"private",3.93774171998564e-06
"3332",2,"private",0.00113108392369749
"3333",3,"private",0.000366897675983033
"3334",4,"private",0.00146429393019912
"3335",5,"private",0.000677838893450913
"3336",6,"private",0.000629348384676198
"3337",1,"probably",2.0321945414598e-08
"3338",2,"probably",0.000389532625564901
"3339",3,"probably",0.00152280356623222
"3340",4,"probably",7.92893666834597e-05
"3341",5,"probably",0.000488762136946557
"3342",6,"probably",8.11273991565831e-08
"3343",1,"problem",4.80419239807287e-08
"3344",2,"problem",0.00150582531572034
"3345",3,"problem",0.00117170417038203
"3346",4,"problem",0.00138811755334816
"3347",5,"problem",5.23334134442115e-05
"3348",6,"problem",0.000514131458813463
"3349",1,"process",0.000100338625679655
"3350",2,"process",0.0016725511277837
"3351",3,"process",0.000702416608321172
"3352",4,"process",0.00237905162443162
"3353",5,"process",0.000350431233211907
"3354",6,"process",5.86681375628164e-05
"3355",1,"program",8.47029218583666e-09
"3356",2,"program",0.00221606003127828
"3357",3,"program",0.000322781296330127
"3358",4,"program",0.00113352624032909
"3359",5,"program",0.000310859549861528
"3360",6,"program",0.00165122873718911
"3361",1,"prosecutors",0.00244496998617444
"3362",2,"prosecutors",1.79767691886435e-07
"3363",3,"prosecutors",2.32473827727588e-16
"3364",4,"prosecutors",0.00247945096583105
"3365",5,"prosecutors",0.000355775138571201
"3366",6,"prosecutors",2.20712824222271e-09
"3367",1,"protect",0.000214250047134004
"3368",2,"protect",0.00085632178688176
"3369",3,"protect",0.000173367287736513
"3370",4,"protect",0.00512972990799664
"3371",5,"protect",4.83127361398643e-06
"3372",6,"protect",0.000984884069629468
"3373",1,"provide",0.000210177240507243
"3374",2,"provide",0.00116915853619521
"3375",3,"provide",0.000192440567327095
"3376",4,"provide",0.00111453305380435
"3377",5,"provide",9.42651200320799e-05
"3378",6,"provide",0.000762628469967687
"3379",1,"public",0.000612191485996993
"3380",2,"public",0.0026868032419931
"3381",3,"public",0.000420372850727647
"3382",4,"public",0.0107095794345519
"3383",5,"public",0.00168749308613475
"3384",6,"public",0.00650632965167897
"3385",1,"published",1.87424234825026e-09
"3386",2,"published",0.000653248982982382
"3387",3,"published",0.000176435026842191
"3388",4,"published",0.00101294200166894
"3389",5,"published",3.40472270744195e-05
"3390",6,"published",0.00299171140781915
"3391",1,"pulled",0.00224100130268401
"3392",2,"pulled",4.09025363222662e-05
"3393",3,"pulled",0.00048139919162944
"3394",4,"pulled",1.25674790750275e-06
"3395",5,"pulled",4.80354313000029e-05
"3396",6,"pulled",4.07665969121443e-09
"3397",1,"push",0.000152925767341028
"3398",2,"push",0.000580672770809899
"3399",3,"push",0.000217039609319156
"3400",4,"push",0.000346046555355578
"3401",5,"push",0.000691902468893504
"3402",6,"push",0.000634646785716997
"3403",1,"put",0.00091417419225717
"3404",2,"put",0.00143084171207737
"3405",3,"put",0.00293705706957431
"3406",4,"put",0.00101344173046178
"3407",5,"put",0.00111698772147544
"3408",6,"put",0.00076073378642669
"3409",1,"putting",0.000186619388559433
"3410",2,"putting",0.000400766683508251
"3411",3,"putting",0.000459276301087076
"3412",4,"putting",6.14627666906653e-05
"3413",5,"putting",0.000283010515901499
"3414",6,"putting",0.000834930809074959
"3415",1,"question",4.5554926368927e-05
"3416",2,"question",0.000876268248705034
"3417",3,"question",0.00149836442954034
"3418",4,"question",0.00193865891723557
"3419",5,"question",0.00125077414609953
"3420",6,"question",8.84735733165305e-06
"3421",1,"questions",0.000145490328227556
"3422",2,"questions",0.000152234198847121
"3423",3,"questions",0.000719441394404126
"3424",4,"questions",0.00190462582742755
"3425",5,"questions",0.00133315817906663
"3426",6,"questions",0.000789164530109682
"3427",1,"quickly",0.000571330993848617
"3428",2,"quickly",0.00034403784873837
"3429",3,"quickly",0.000880581189249121
"3430",4,"quickly",0.000506133195287902
"3431",5,"quickly",0.000249838780324441
"3432",6,"quickly",0.00075492462739044
"3433",1,"race",6.80259764013608e-05
"3434",2,"race",1.04202315658974e-05
"3435",3,"race",0.000615561344277412
"3436",4,"race",4.74539208922496e-06
"3437",5,"race",0.00635848345005162
"3438",6,"race",1.8165434302654e-05
"3439",1,"radio",5.20832031990191e-05
"3440",2,"radio",1.67376749095485e-07
"3441",3,"radio",0.000233552125141093
"3442",4,"radio",0.000649355041121886
"3443",5,"radio",0.000219062196071249
"3444",6,"radio",0.00265484687841069
"3445",1,"raised",0.000167820721303035
"3446",2,"raised",0.000187465913233716
"3447",3,"raised",0.000398160406840703
"3448",4,"raised",0.000363332759946905
"3449",5,"raised",0.00202740640554583
"3450",6,"raised",0.000670589837438256
"3451",1,"ran",0.00167068149981416
"3452",2,"ran",3.98433938816321e-07
"3453",3,"ran",0.000552618508810515
"3454",4,"ran",1.29806350182149e-07
"3455",5,"ran",0.000866996479159947
"3456",6,"ran",2.38708692258849e-05
"3457",1,"rather",4.69650009964477e-10
"3458",2,"rather",0.000881667772498623
"3459",3,"rather",0.00108741602918572
"3460",4,"rather",0.00100338636254682
"3461",5,"rather",0.000480489128737606
"3462",6,"rather",0.000337083417336581
"3463",1,"reached",0.000768484150810543
"3464",2,"reached",0.00059860735120306
"3465",3,"reached",0.000283507857140942
"3466",4,"reached",0.000621880394231042
"3467",5,"reached",3.08526204365589e-05
"3468",6,"reached",0.000972317690580836
"3469",1,"read",0.000169839029253876
"3470",2,"read",0.000414774115757647
"3471",3,"read",0.0017312252660013
"3472",4,"read",0.00116297304136016
"3473",5,"read",0.000196400748649174
"3474",6,"read",0.00214609248922618
"3475",1,"real",7.3906051990554e-07
"3476",2,"real",0.000850209192562567
"3477",3,"real",0.00275493347093636
"3478",4,"real",9.52343874583677e-05
"3479",5,"real",0.000533489379248169
"3480",6,"real",0.000577922640251097
"3481",1,"reality",5.210115943088e-14
"3482",2,"reality",0.000351127554919348
"3483",3,"reality",0.00121673162465211
"3484",4,"reality",0.00019544307097241
"3485",5,"reality",5.66967864545413e-06
"3486",6,"reality",0.000206208552141409
"3487",1,"really",4.21767260782133e-10
"3488",2,"really",0.000195378117810791
"3489",3,"really",0.00634258304308041
"3490",4,"really",4.10708716955322e-06
"3491",5,"really",7.46212976573459e-05
"3492",6,"really",0.000165854293316555
"3493",1,"reason",5.6314874154755e-05
"3494",2,"reason",0.000864981259151211
"3495",3,"reason",0.00125067977958675
"3496",4,"reason",0.00139016960962929
"3497",5,"reason",0.000320141655736195
"3498",6,"reason",2.57924196994844e-05
"3499",1,"received",0.000898548737314273
"3500",2,"received",0.000178517725323386
"3501",3,"received",0.000179846347702176
"3502",4,"received",0.000328885891818017
"3503",5,"received",0.000817122465408663
"3504",6,"received",0.00361270400009396
"3505",1,"recent",0.000684635984724845
"3506",2,"recent",0.00245755212372784
"3507",3,"recent",0.000848437724490096
"3508",4,"recent",0.000968269302761327
"3509",5,"recent",0.00181528799636909
"3510",6,"recent",0.00208880257145141
"3511",1,"recently",0.000277037356101354
"3512",2,"recently",0.000961768801568821
"3513",3,"recently",0.0010667996173425
"3514",4,"recently",0.000652577631263055
"3515",5,"recently",0.00116662380845239
"3516",6,"recently",0.00169781796119809
"3517",1,"record",0.000300248811694892
"3518",2,"record",0.000387533971450432
"3519",3,"record",0.000647634622045054
"3520",4,"record",0.00178537364699012
"3521",5,"record",0.000986498135939987
"3522",6,"record",5.97460517900822e-05
"3523",1,"records",0.00125052909251531
"3524",2,"records",1.51135365771382e-05
"3525",3,"records",3.66904912256311e-05
"3526",4,"records",0.00190315590866707
"3527",5,"records",0.000211971233129248
"3528",6,"records",0.00124451513172783
"3529",1,"red",0.00035610265945273
"3530",2,"red",4.92027214032684e-05
"3531",3,"red",0.00102408113201964
"3532",4,"red",0.000599418582531552
"3533",5,"red",0.00141248775281188
"3534",6,"red",0.000123550041158882
"3535",1,"relationship",0.000209451817193896
"3536",2,"relationship",0.00109715466380279
"3537",3,"relationship",0.000952783834750118
"3538",4,"relationship",8.82460710549618e-10
"3539",5,"relationship",0.000526686758264995
"3540",6,"relationship",1.73935140518777e-05
"3541",1,"release",0.00270839987590134
"3542",2,"release",0.000259154112549169
"3543",3,"release",0.000292408275163067
"3544",4,"release",0.000921889452223117
"3545",5,"release",0.000653329701744904
"3546",6,"release",3.91670166260834e-06
"3547",1,"released",0.00726912075224821
"3548",2,"released",0.000286698923356027
"3549",3,"released",0.000343910298928808
"3550",4,"released",8.58403728726123e-05
"3551",5,"released",0.001806913534841
"3552",6,"released",0.000234249825725632
"3553",1,"remain",0.000403382289739627
"3554",2,"remain",0.00131364858226625
"3555",3,"remain",0.000247929801342557
"3556",4,"remain",0.000298208773737078
"3557",5,"remain",0.000259475780108044
"3558",6,"remain",3.23724693887252e-05
"3559",1,"remains",0.000939819032151055
"3560",2,"remains",0.00101291934776093
"3561",3,"remains",0.000486697279888117
"3562",4,"remains",3.09014258830918e-05
"3563",5,"remains",0.000563328107275487
"3564",6,"remains",0.000127440907302427
"3565",1,"rep",9.67953180024813e-16
"3566",2,"rep",6.8330903720566e-13
"3567",3,"rep",4.57952266412258e-15
"3568",4,"rep",4.76100767202885e-08
"3569",5,"rep",0.00860058721451286
"3570",6,"rep",2.64840734084122e-11
"3571",1,"report",0.00663083304450771
"3572",2,"report",0.0041733984160354
"3573",3,"report",5.76725708219927e-08
"3574",4,"report",0.000717836239166523
"3575",5,"report",0.00302434252817369
"3576",6,"report",0.00349080837741301
"3577",1,"reported",0.0082087926558439
"3578",2,"reported",0.00020181595322774
"3579",3,"reported",6.39190540647824e-08
"3580",4,"reported",0.000374526990488934
"3581",5,"reported",0.000991040856860245
"3582",6,"reported",0.00430324456346111
"3583",1,"reportedly",0.00168747806870576
"3584",2,"reportedly",3.19050487224146e-06
"3585",3,"reportedly",5.26040189426002e-05
"3586",4,"reportedly",4.58276753025638e-06
"3587",5,"reportedly",0.000434875367655156
"3588",6,"reportedly",0.00175328581965292
"3589",1,"reporter",2.77522275183841e-08
"3590",2,"reporter",1.63359641210203e-06
"3591",3,"reporter",7.31364391513282e-05
"3592",4,"reporter",1.26323856366789e-13
"3593",5,"reporter",0.000485182980641308
"3594",6,"reporter",0.00557251874916192
"3595",1,"reporters",0.000653561466013087
"3596",2,"reporters",0.000327748452405879
"3597",3,"reporters",1.37543979053472e-06
"3598",4,"reporters",6.18659580595294e-05
"3599",5,"reporters",0.000870213894422585
"3600",6,"reporters",0.00350825245414539
